Ethnicity,Gender,Arrests
7.00,0.00,350.00
7.00,0.00,381.00
7.00,0.00,453.00
7.00,0.00,1069.00
7.00,0.00,2162.00
7.00,0.00,149.00
7.00,0.00,304.00
7.00,0.00,2893.00
7.00,0.00,1359.00
7.00,0.00,253.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,2.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,1.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,27.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,5.00
7.00,0.00,1.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,1.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,0.00
7.00,0.00,2.00
7.00,0.00,0.00
12.00,1.00,38.00
12.00,1.00,11.00
12.00,1.00,15.00
12.00,1.00,1.00
12.00,1.00,1.00
12.00,1.00,0.00
12.00,1.00,6.00
12.00,1.00,5.00
12.00,1.00,1.00
12.00,1.00,1.00
12.00,1.00,3.00
12.00,1.00,33.00
12.00,1.00,6.00
12.00,1.00,29.00
12.00,1.00,4.00
12.00,1.00,23.00
12.00,1.00,20.00
12.00,1.00,5.00
12.00,1.00,17.00
12.00,1.00,3.00
12.00,1.00,23.00
12.00,1.00,3.00
12.00,1.00,1.00
12.00,1.00,16.00
12.00,1.00,465.00
12.00,1.00,1.00
12.00,1.00,0.00
12.00,1.00,11.00
12.00,1.00,5.00
12.00,1.00,2.00
12.00,1.00,27.00
12.00,1.00,12.00
12.00,1.00,4.00
12.00,1.00,5.00
12.00,1.00,18.00
12.00,1.00,8.00
12.00,1.00,31.00
12.00,1.00,48.00
12.00,1.00,3.00
12.00,1.00,10.00
12.00,1.00,46.00
12.00,1.00,43.00
12.00,1.00,7.00
12.00,1.00,15.00
12.00,1.00,9.00
12.00,1.00,11.00
12.00,1.00,2.00
12.00,1.00,1.00
12.00,1.00,2.00
12.00,1.00,12.00
12.00,1.00,6.00
12.00,1.00,2.00
12.00,1.00,0.00
12.00,1.00,1.00
12.00,1.00,21.00
12.00,1.00,3.00
12.00,1.00,23.00
12.00,1.00,1.00
12.00,1.00,15.00
12.00,1.00,16.00
12.00,1.00,1.00
12.00,1.00,9.00
12.00,1.00,7.00
12.00,1.00,9.00
12.00,1.00,0.00
12.00,1.00,5.00
12.00,1.00,4.00
12.00,1.00,282.00
12.00,1.00,1.00
12.00,1.00,1.00
12.00,1.00,1.00
12.00,1.00,8.00
12.00,1.00,2.00
12.00,1.00,28.00
12.00,1.00,2.00
12.00,1.00,4.00
12.00,1.00,13.00
12.00,1.00,9.00
12.00,1.00,7.00
12.00,1.00,20.00
12.00,1.00,45.00
12.00,1.00,1.00
12.00,1.00,5.00
12.00,1.00,40.00
12.00,1.00,38.00
12.00,1.00,10.00
12.00,1.00,93.00
12.00,1.00,65.00
12.00,1.00,33.00
12.00,1.00,13.00
12.00,1.00,7.00
12.00,1.00,5.00
12.00,1.00,29.00
12.00,1.00,17.00
12.00,1.00,16.00
12.00,1.00,9.00
12.00,1.00,13.00
12.00,1.00,87.00
12.00,1.00,25.00
12.00,1.00,154.00
12.00,1.00,15.00
12.00,1.00,34.00
12.00,1.00,79.00
12.00,1.00,23.00
12.00,1.00,39.00
12.00,1.00,41.00
12.00,1.00,60.00
12.00,1.00,8.00
12.00,1.00,13.00
12.00,1.00,44.00
12.00,1.00,1284.00
12.00,1.00,14.00
12.00,1.00,5.00
12.00,1.00,15.00
12.00,1.00,21.00
12.00,1.00,11.00
12.00,1.00,107.00
12.00,1.00,52.00
12.00,1.00,40.00
12.00,1.00,26.00
12.00,1.00,28.00
12.00,1.00,32.00
12.00,1.00,69.00
12.00,1.00,165.00
12.00,1.00,9.00
12.00,1.00,17.00
12.00,1.00,160.00
12.00,1.00,141.00
12.00,1.00,23.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,0.00
12.00,1.00,1.00
12.00,1.00,0.00
12.00,0.00,138.00
12.00,0.00,154.00
12.00,0.00,26.00
12.00,0.00,7.00
12.00,0.00,5.00
12.00,0.00,3.00
12.00,0.00,55.00
12.00,0.00,11.00
12.00,0.00,12.00
12.00,0.00,4.00
12.00,0.00,7.00
12.00,0.00,114.00
12.00,0.00,40.00
12.00,0.00,298.00
12.00,0.00,21.00
12.00,0.00,106.00
12.00,0.00,127.00
12.00,0.00,25.00
12.00,0.00,131.00
12.00,0.00,44.00
12.00,0.00,155.00
12.00,0.00,27.00
12.00,0.00,8.00
12.00,0.00,90.00
12.00,0.00,2478.00
12.00,0.00,15.00
12.00,0.00,9.00
12.00,0.00,20.00
12.00,0.00,63.00
12.00,0.00,12.00
12.00,0.00,198.00
12.00,0.00,69.00
12.00,0.00,32.00
12.00,0.00,78.00
12.00,0.00,41.00
12.00,0.00,29.00
12.00,0.00,133.00
12.00,0.00,283.00
12.00,0.00,25.00
12.00,0.00,53.00
12.00,0.00,261.00
12.00,0.00,321.00
12.00,0.00,27.00
12.00,0.00,129.00
12.00,0.00,97.00
12.00,0.00,64.00
12.00,0.00,17.00
12.00,0.00,17.00
12.00,0.00,6.00
12.00,0.00,45.00
12.00,0.00,35.00
12.00,0.00,34.00
12.00,0.00,12.00
12.00,0.00,7.00
12.00,0.00,99.00
12.00,0.00,29.00
12.00,0.00,233.00
12.00,0.00,14.00
12.00,0.00,88.00
12.00,0.00,123.00
12.00,0.00,19.00
12.00,0.00,99.00
12.00,0.00,63.00
12.00,0.00,107.00
12.00,0.00,17.00
12.00,0.00,14.00
12.00,0.00,50.00
12.00,0.00,1744.00
12.00,0.00,11.00
12.00,0.00,2.00
12.00,0.00,23.00
12.00,0.00,45.00
12.00,0.00,13.00
12.00,0.00,197.00
12.00,0.00,46.00
12.00,0.00,36.00
12.00,0.00,89.00
12.00,0.00,43.00
12.00,0.00,38.00
12.00,0.00,115.00
12.00,0.00,349.00
12.00,0.00,49.00
12.00,0.00,44.00
12.00,0.00,295.00
12.00,0.00,260.00
12.00,0.00,41.00
12.00,0.00,508.00
12.00,0.00,262.00
12.00,0.00,168.00
12.00,0.00,88.00
12.00,0.00,71.00
12.00,0.00,21.00
12.00,0.00,156.00
12.00,0.00,141.00
12.00,0.00,93.00
12.00,0.00,46.00
12.00,0.00,29.00
12.00,0.00,404.00
12.00,0.00,100.00
12.00,0.00,880.00
12.00,0.00,98.00
12.00,0.00,285.00
12.00,0.00,321.00
12.00,0.00,138.00
12.00,0.00,209.00
12.00,0.00,212.00
12.00,0.00,356.00
12.00,0.00,74.00
12.00,0.00,79.00
12.00,0.00,271.00
12.00,0.00,5947.00
12.00,0.00,99.00
12.00,0.00,33.00
12.00,0.00,92.00
12.00,0.00,157.00
12.00,0.00,114.00
12.00,0.00,600.00
12.00,0.00,308.00
12.00,0.00,160.00
12.00,0.00,286.00
12.00,0.00,183.00
12.00,0.00,183.00
12.00,0.00,389.00
12.00,0.00,1112.00
12.00,0.00,101.00
12.00,0.00,155.00
12.00,0.00,1051.00
12.00,0.00,1002.00
12.00,0.00,138.00
12.00,0.00,1.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,5.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,2.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,1.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
12.00,0.00,0.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,3.00
16.00,1.00,0.00
16.00,1.00,6.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,1.00
16.00,1.00,9.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,3.00
16.00,1.00,2.00
16.00,1.00,12.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,4.00
16.00,1.00,101.00
16.00,1.00,0.00
16.00,1.00,4.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,5.00
16.00,1.00,3.00
16.00,1.00,7.00
16.00,1.00,3.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,4.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,8.00
16.00,1.00,5.00
16.00,1.00,0.00
16.00,1.00,3.00
16.00,1.00,2.00
16.00,1.00,2.00
16.00,1.00,3.00
16.00,1.00,3.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,0.00
16.00,1.00,6.00
16.00,1.00,0.00
16.00,1.00,4.00
16.00,1.00,0.00
16.00,1.00,2.00
16.00,1.00,14.00
16.00,1.00,1.00
16.00,1.00,1.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,3.00
16.00,1.00,86.00
16.00,1.00,2.00
16.00,1.00,2.00
16.00,1.00,7.00
16.00,1.00,0.00
16.00,1.00,5.00
16.00,1.00,5.00
16.00,1.00,5.00
16.00,1.00,5.00
16.00,1.00,3.00
16.00,1.00,1.00
16.00,1.00,2.00
16.00,1.00,2.00
16.00,1.00,6.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,11.00
16.00,1.00,5.00
16.00,1.00,0.00
16.00,1.00,26.00
16.00,1.00,16.00
16.00,1.00,8.00
16.00,1.00,7.00
16.00,1.00,14.00
16.00,1.00,5.00
16.00,1.00,14.00
16.00,1.00,6.00
16.00,1.00,6.00
16.00,1.00,6.00
16.00,1.00,0.00
16.00,1.00,32.00
16.00,1.00,19.00
16.00,1.00,69.00
16.00,1.00,11.00
16.00,1.00,38.00
16.00,1.00,14.00
16.00,1.00,12.00
16.00,1.00,69.00
16.00,1.00,10.00
16.00,1.00,26.00
16.00,1.00,10.00
16.00,1.00,13.00
16.00,1.00,34.00
16.00,1.00,910.00
16.00,1.00,7.00
16.00,1.00,5.00
16.00,1.00,47.00
16.00,1.00,1.00
16.00,1.00,9.00
16.00,1.00,33.00
16.00,1.00,26.00
16.00,1.00,29.00
16.00,1.00,23.00
16.00,1.00,7.00
16.00,1.00,20.00
16.00,1.00,46.00
16.00,1.00,49.00
16.00,1.00,4.00
16.00,1.00,11.00
16.00,1.00,62.00
16.00,1.00,25.00
16.00,1.00,4.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,8.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,1.00
16.00,1.00,1.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,1.00,0.00
16.00,0.00,6.00
16.00,0.00,13.00
16.00,0.00,7.00
16.00,0.00,11.00
16.00,0.00,7.00
16.00,0.00,0.00
16.00,0.00,25.00
16.00,0.00,4.00
16.00,0.00,6.00
16.00,0.00,2.00
16.00,0.00,2.00
16.00,0.00,9.00
16.00,0.00,5.00
16.00,0.00,50.00
16.00,0.00,1.00
16.00,0.00,32.00
16.00,0.00,13.00
16.00,0.00,10.00
16.00,0.00,80.00
16.00,0.00,1.00
16.00,0.00,13.00
16.00,0.00,3.00
16.00,0.00,3.00
16.00,0.00,29.00
16.00,0.00,627.00
16.00,0.00,4.00
16.00,0.00,0.00
16.00,0.00,2.00
16.00,0.00,8.00
16.00,0.00,7.00
16.00,0.00,12.00
16.00,0.00,14.00
16.00,0.00,21.00
16.00,0.00,12.00
16.00,0.00,0.00
16.00,0.00,9.00
16.00,0.00,16.00
16.00,0.00,24.00
16.00,0.00,5.00
16.00,0.00,6.00
16.00,0.00,54.00
16.00,0.00,11.00
16.00,0.00,4.00
16.00,0.00,12.00
16.00,0.00,8.00
16.00,0.00,6.00
16.00,0.00,9.00
16.00,0.00,16.00
16.00,0.00,0.00
16.00,0.00,14.00
16.00,0.00,11.00
16.00,0.00,12.00
16.00,0.00,5.00
16.00,0.00,0.00
16.00,0.00,19.00
16.00,0.00,7.00
16.00,0.00,55.00
16.00,0.00,2.00
16.00,0.00,30.00
16.00,0.00,25.00
16.00,0.00,13.00
16.00,0.00,77.00
16.00,0.00,2.00
16.00,0.00,22.00
16.00,0.00,7.00
16.00,0.00,9.00
16.00,0.00,26.00
16.00,0.00,693.00
16.00,0.00,7.00
16.00,0.00,3.00
16.00,0.00,5.00
16.00,0.00,5.00
16.00,0.00,6.00
16.00,0.00,29.00
16.00,0.00,23.00
16.00,0.00,25.00
16.00,0.00,10.00
16.00,0.00,10.00
16.00,0.00,13.00
16.00,0.00,31.00
16.00,0.00,56.00
16.00,0.00,4.00
16.00,0.00,8.00
16.00,0.00,83.00
16.00,0.00,21.00
16.00,0.00,3.00
16.00,0.00,126.00
16.00,0.00,81.00
16.00,0.00,77.00
16.00,0.00,69.00
16.00,0.00,87.00
16.00,0.00,12.00
16.00,0.00,112.00
16.00,0.00,53.00
16.00,0.00,64.00
16.00,0.00,45.00
16.00,0.00,21.00
16.00,0.00,169.00
16.00,0.00,61.00
16.00,0.00,500.00
16.00,0.00,46.00
16.00,0.00,224.00
16.00,0.00,126.00
16.00,0.00,97.00
16.00,0.00,430.00
16.00,0.00,20.00
16.00,0.00,141.00
16.00,0.00,74.00
16.00,0.00,45.00
16.00,0.00,269.00
16.00,0.00,5125.00
16.00,0.00,50.00
16.00,0.00,83.00
16.00,0.00,51.00
16.00,0.00,40.00
16.00,0.00,75.00
16.00,0.00,159.00
16.00,0.00,162.00
16.00,0.00,232.00
16.00,0.00,125.00
16.00,0.00,65.00
16.00,0.00,85.00
16.00,0.00,195.00
16.00,0.00,230.00
16.00,0.00,36.00
16.00,0.00,75.00
16.00,0.00,551.00
16.00,0.00,274.00
16.00,0.00,37.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,8.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,1.00
16.00,0.00,3.00
16.00,0.00,1.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,0.00
16.00,0.00,2.00
16.00,0.00,0.00
16.00,0.00,0.00
18.00,1.00,5.00
18.00,1.00,0.00
18.00,1.00,7.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,3.00
18.00,1.00,14.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,4.00
18.00,1.00,5.00
18.00,1.00,16.00
18.00,1.00,0.00
18.00,1.00,43.00
18.00,1.00,7.00
18.00,1.00,1.00
18.00,1.00,77.00
18.00,1.00,1.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,4.00
18.00,1.00,5.00
18.00,1.00,93.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,2.00
18.00,1.00,4.00
18.00,1.00,3.00
18.00,1.00,2.00
18.00,1.00,5.00
18.00,1.00,1.00
18.00,1.00,3.00
18.00,1.00,22.00
18.00,1.00,22.00
18.00,1.00,2.00
18.00,1.00,2.00
18.00,1.00,14.00
18.00,1.00,26.00
18.00,1.00,4.00
18.00,1.00,5.00
18.00,1.00,0.00
18.00,1.00,10.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,3.00
18.00,1.00,7.00
18.00,1.00,2.00
18.00,1.00,1.00
18.00,1.00,2.00
18.00,1.00,3.00
18.00,1.00,11.00
18.00,1.00,0.00
18.00,1.00,24.00
18.00,1.00,6.00
18.00,1.00,2.00
18.00,1.00,27.00
18.00,1.00,1.00
18.00,1.00,3.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,4.00
18.00,1.00,66.00
18.00,1.00,0.00
18.00,1.00,2.00
18.00,1.00,4.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,1.00
18.00,1.00,7.00
18.00,1.00,2.00
18.00,1.00,3.00
18.00,1.00,0.00
18.00,1.00,3.00
18.00,1.00,18.00
18.00,1.00,27.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,16.00
18.00,1.00,20.00
18.00,1.00,3.00
18.00,1.00,51.00
18.00,1.00,9.00
18.00,1.00,90.00
18.00,1.00,8.00
18.00,1.00,3.00
18.00,1.00,1.00
18.00,1.00,6.00
18.00,1.00,34.00
18.00,1.00,38.00
18.00,1.00,6.00
18.00,1.00,14.00
18.00,1.00,42.00
18.00,1.00,34.00
18.00,1.00,97.00
18.00,1.00,1.00
18.00,1.00,186.00
18.00,1.00,117.00
18.00,1.00,9.00
18.00,1.00,146.00
18.00,1.00,15.00
18.00,1.00,25.00
18.00,1.00,11.00
18.00,1.00,28.00
18.00,1.00,46.00
18.00,1.00,825.00
18.00,1.00,7.00
18.00,1.00,8.00
18.00,1.00,40.00
18.00,1.00,6.00
18.00,1.00,29.00
18.00,1.00,18.00
18.00,1.00,43.00
18.00,1.00,13.00
18.00,1.00,19.00
18.00,1.00,14.00
18.00,1.00,60.00
18.00,1.00,160.00
18.00,1.00,177.00
18.00,1.00,10.00
18.00,1.00,2.00
18.00,1.00,121.00
18.00,1.00,190.00
18.00,1.00,18.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,1.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
18.00,1.00,0.00
